id;certificado;cuit;laboratorio;gtin;troquel;comercial;forma;generico;pais;expendio;trazabilidad;presentacion;precio;es_hospitalario
61.057;41020;33707573169;Pharmadorf S.A.;;;Micranil;Solucion Inyectable;Sumatriptan 6 Mg;;Bajo Receta;;Jeringa Prellenada Por 1;;0
94.019;41020;33707573169;Pharmadorf S.A.;;;Micranil;Comprimido;Sumatriptan 100 Mg/Comprimido;;Bajo Receta;;Blister Por 12;;0
61.059;41020;33707573169;Pharmadorf S.A.;;;Micranil;Comprimido;Sumatriptan 100 Mg/Comprimido;;Bajo Receta;;Blister Por 4;;0
94.018;41020;33707573169;Pharmadorf S.A.;;;Micranil;Comprimido;Sumatriptan 100 Mg/Comprimido;;Bajo Receta;;Blister Por 6;;0
61.058;41020;33707573169;Pharmadorf S.A.;;;Micranil;Comprimido;Sumatriptan 100 Mg/Comprimido;;Bajo Receta;;Blister Por 2;;0
72.167;50976;33707573169;Pharmadorf S.A.;;;Latanoprost Dorf;Colirio;Latanoprost 50 Mcg / Ml;;Bajo Receta;;Frasco Por 2 Ml;124,06;0
50.545;41020;33707573169;Pharmadorf S.A.;;;Micranil;Spray Bucal;Sumatriptan Succinato 14 G / 100 Ml;;Bajo Receta;;Envase Por 6;;0
56.008;41020;33707573169;Pharmadorf S.A.;;;Micranil;Spray Bucal;Sumatriptan Succinato 14 G / 100 Ml;;Bajo Receta;;Envase Por 2;;0
58.618;49020;33707573169;Pharmadorf S.A.;;;Allergodil;Colirio;Azelastina Clorhidrato ,5 Mg/Ml;;Bajo Receta;;Frasco Por 6 Ml;83,29;0
59.092;49020;33707573169;Pharmadorf S.A.;;;Allergodil;Spray Intranasal;Azelastina Clorhidrato 1 G / 100 Ml;;Bajo Receta;;Frasco Por 10 Ml;148,1;0
132.918;41020;33707573169;Pharmadorf S.A.;;;Micranil;Comprimido Recubierto;Sumatriptan Succinato 35 Mg;;Bajo Receta;;Envase Por 5;;0
35.966;51657;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;530797;Rivepime;Polvo Para Inyectable;Cefepime Clorhidrato 2 G;;Bajo Receta Archivada;Fuera de disposición;1 Frasco Ampolla Por 2 G;292,59;0
36.965;47675;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;;Solucion Para Cardioplegia Sanguinea Rivero Con 15 Meq. De Potasio;Solucion Parenteral De Gran Volumen;Fosfato Monosodico ,012 G / 100 Ml + Dextrosa Monohidratada 3,5 G / 100 Ml + Cloruro De Potasio ,135 G / 100 Ml + Cloruro De Sodio ,15 G / 100 Ml + Acido Citrico Anhidro ,018 G / 100 Ml + Citrato De Sodio ,14 G / 100 Ml + Tham ,88 G / 100 Ml;;Bajo Receta;Fuera de disposición;Envase Por 500 Ml Con Solución Salina + Soluflex Por 330 Ml Con Solución Aditiva De Dextrosa;3260,77;1
126.285;51531;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;529741;Grepiflox I.V. Premix 500 Y 750;Solucion Inyectable;Levofloxacina Hemihidrato 512,46 Mg/100 Ml;;Bajo Receta Archivada;Fuera de disposición;48 Envase Por 150 Ml (Bolsa De Pvc);128,38;1
36.966;51531;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;529741;Grepiflox I.V. Premix 500 Y 750;Solucion Inyectable;Levofloxacina Hemihidrato 512,46 Mg/100 Ml;;Bajo Receta Archivada;Fuera de disposición;1 Envase Por 150 Ml (Bolsa De Pvc);200,42;1
142.686;51531;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;529741;Grepiflox I.V. Premix 500 Y 750;Solucion Inyectable;Levofloxacina Hemihidrato 512,46 Mg/100 Ml;;Bajo Receta Archivada;Fuera de disposición;48 Envase Por 100 Ml (Bolsa De Pvc);112,2;1
126.286;51531;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;529741;Grepiflox I.V. Premix 500 Y 750;Solucion Inyectable;Levofloxacina Hemihidrato 512,46 Mg/100 Ml;;Bajo Receta Archivada;Fuera de disposición;1 Envase Por 100 Ml (Bolsa De Pvc);140,26;1
67.787;47039;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;4434321;Cisteina Rivero;Inyectable Para Perfusion;L-Cisteina Clorhidrato Monohidrato 500 Mg / 10 Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 10 Ml;219,17;1
39.752;49319;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;489345;Alglutamin;Solucion Inyectable;N(2)-L-Alanil-L-Glutamina 20 G / 100 Ml;;Bajo Receta;Fuera de disposición;1 Frasco Ampolla Por 50 Ml;1095,62;1
41.480;39527;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Glicina Al 1.5 % En Agua Destilada Para Irrigacion Quirurgica;Solucion Para Irrigacion;Acido Aminoacetico 1,5 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 2000;249,49;1
41.481;39527;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Glicina Al 1.5 % En Agua Destilada Para Irrigacion Quirurgica;Solucion Para Irrigacion;Acido Aminoacetico 1,5 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 3000;332,29;1
1.677;42919;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;375297/1;Doketrol;Polvo Liofilizado Para Inyectable;Nitroprusiato De Sodio (Dihidrato) 50 Mg / Frasco Ampolla;;Bajo Receta;Fuera de disposición;1 Frasco Ampolla Por 10 Ml;887,2;0
2.368;42980;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;---;Bicarbonato De Sodio 1 M;Inyectable Para Perfusion;Sodio Bicarbonato 8,4 G / 100 Ml;;Bajo Receta;Fuera de disposición;1 Frasco Por 100 Ml;57,9;0
2.880;42819;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;372186/1;Cobre Rivero;Inyectable Para Perfusion;Sulfato De Cobre Pentahidrato 157 Mg / 100 Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 10 Ml;307,94;0
3.368;42662;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;07795325003548;445230/1;Rivervan 1000;Polvo Liofilizado Para Inyectable;Vancomicina 1000 Mg;;Bajo Receta Archivada;1831/12 Anexo;1 Frasco Ampolla Por 1000 Mg;154,85;0
3.468;46332;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;5319971;Dibional Inyectable I.V.;Inyectable Para Perfusion;Acido Clavulanico (Como Sal Potasica) ,2 G / Fco Amp + Amoxicilina 1 G / Fco Amp;;Bajo Receta Archivada;Fuera de disposición;Frasco Ampolla Por 1 Unidad;128,91;0
3.617;42662;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;07795325000370;610100;Rivervan 2000;Polvo Liofilizado Para Inyectable;Vancomicina 2000 Mg;;Bajo Receta Archivada;1831/12 Anexo;1 Frasco Ampolla Por 2000 Mg;247,24;0
4.137;39949;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;07795325002732;336348/1 y 33648/2;Riveparin;Inyectable;Heparina Sodica 5000 U/Ml;;Bajo Receta;1831/12 Anexo;1 Frasco Ampolla Por 5 Ml;180,4;0
22.934;39949;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;07795325002749;336348/1 y 33648/2;Riveparin;Inyectable;Heparina Sodica 5000 U/Ml;;Bajo Receta;1831/12 Anexo;1 Frasco Ampolla Por 10 Ml;290,62;0
151.231;39949;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;07795325000387;336348/1 y 33648/2;Riveparin;Inyectable;Heparina Sodica 5000 U/Ml;;Bajo Receta;1831/12 Anexo;50 Frasco Ampolla Por 5 Ml;4191,8;1
151.232;39949;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;07795325000394;336348/1 y 33648/2;Riveparin;Inyectable;Heparina Sodica 5000 U/Ml;;Bajo Receta;1831/12 Anexo;50 Frasco Ampolla Por 10 Ml;6797,51;1
4.347;42662;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;07795325003531;370734;Rivervan;Polvo Liofilizado Para Inyectable;Vancomicina 500 Mg;;Bajo Receta Archivada;1831/12 Anexo;1 Frasco Ampolla Por 500 Mg;86,36;0
165.876;42441;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;521228/1;Clorhidrato De Arginina 10 %;Inyectable Para Perfusion;Clorhidrato De Arginina 10 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 1;1225,69;1
5.888;44812;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;4048061;Selenio Rivero;Inyectable Para Perfusion;Selenio (Como Acido Selennioso) 40 Mcg / Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 10 Ml;348,79;0
5.890;44813;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;4048141;Manganeso Rivero;Solucion Inyectable;Sulfato De Manganeso Monohidratado ,308 Mg / 1 Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 10 Ml;293,74;0
14.880;42661;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;----;Dixidrol;Solucion Oral;Dextrosa 2 G / 100 Ml + Citrato Trisodico ,29 G / 100 Ml + Cloruro De Potasio ,15 G / 100 Ml + Cloruro De Sodio ,35 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 500;300,43;0
17.097;45548;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;4168851;Dismolan;Solucion Inyectable;Ondansetron Clorhidrato Dihidrato 5 Mg / 2 Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 2 Ml;21,88;0
166.405;45548;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;4168771;Dismolan;Solucion Inyectable;Ondansetron Clorhidrato Dihidrato 10 Mg / 4 Ml;;Bajo Receta;Fuera de disposición;50 Ampolla Por 4 Ml;1329,63;1
18.952;45548;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;4168771;Dismolan;Solucion Inyectable;Ondansetron Clorhidrato Dihidrato 10 Mg / 4 Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 4 Ml;29,66;0
19.441;45547;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;4169181;Alpovex;Inyectable Para Perfusion;Ampicilina Sodica 500 Mg / Frasco Ampolla;;Bajo Receta Archivada;Fuera de disposición;12 Frasco Ampolla Por 500 Mg;49,35;1
19.442;45547;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;4169261;Alpovex;Inyectable Para Perfusion;Ampicilina Sodica 1000 Mg / Frasco Ampolla;;Bajo Receta Archivada;Fuera de disposición;12 Frasco Ampolla Por 1000 Mg;60,97;1
134.805;45547;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;4169261;Alpovex;Inyectable Para Perfusion;Ampicilina Sodica 1000 Mg / Frasco Ampolla;;Bajo Receta Archivada;Fuera de disposición;50 Frasco Ampolla Por 1000 Mg;1595,35;1
168.185;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 1000;40,58;1
168.182;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 100;29,06;1
171.192;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 50;31,97;1
24.013;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 500;322,8;1
168.189;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 250;30,98;1
168.190;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 500;31,75;1
168.191;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 1000;44,25;1
168.188;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 100;26,05;1
168.184;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 500;27,64;1
168.192;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 2000;134,18;1
168.186;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 3000;172,56;1
168.183;39014;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Isotonica De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Cloruro Sodico ,9 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 250;30,32;1
142.505;43183;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;;Bolsas Para Sangre Cfda-1;Solucion Esteril;Fosfato Monosodico Monohidrato ,22 G / 100 Ml + Dextrosa Monohidratada 3,19 G / 100 Ml + Adenina ,027 G / 100 Ml + Acido Citrico Anhidro ,3 G / 100 Ml + Citrato De Sodio Dihidrato 2,63 G / 100 Ml;;Bajo Receta;Fuera de disposición;12 Bolsa Por 63 Ml Triple;418,27;1
142.504;43183;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;;Bolsas Para Sangre Cfda-1;Solucion Esteril;Fosfato Monosodico Monohidrato ,22 G / 100 Ml + Dextrosa Monohidratada 3,19 G / 100 Ml + Adenina ,027 G / 100 Ml + Acido Citrico Anhidro ,3 G / 100 Ml + Citrato De Sodio Dihidrato 2,63 G / 100 Ml;;Bajo Receta;Fuera de disposición;18 Bolsa Por 63 Ml Doble;256,35;1
142.503;43183;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;;Bolsas Para Sangre Cfda-1;Solucion Esteril;Fosfato Monosodico Monohidrato ,22 G / 100 Ml + Dextrosa Monohidratada 3,19 G / 100 Ml + Adenina ,027 G / 100 Ml + Acido Citrico Anhidro ,3 G / 100 Ml + Citrato De Sodio Dihidrato 2,63 G / 100 Ml;;Bajo Receta;Fuera de disposición;24 Bolsa Por 63 Ml Simple;169,16;1
142.531;43183;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;;Bolsas Para Sangre Cfd - Sadman;Solucion Esteril;Acido Citrico Anhidro ,3 G / 100 Ml + Citrato De Sodio Dihidrato 2,63 G / 100 Ml + Fosfato Monosodico Monohidrato ,22 G / 100 Ml + Dextrosa Monohidratada 2,55 G / 100 Ml + Manitol ,75 G / 100 Ml + Dextrosa Monohidratada 2,2 G / 100 Ml + Cloruro De Sodio ,9 G / 100 Ml + Adenina ,027 G / 100 Ml;;Bajo Receta;Fuera de disposición;15 Bolsa Por 100 Ml Quíntuple Con 63 Ml De Solución Cfd Y 100 Ml De Sadman;686,46;1
106.315;52060;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;540055;Dixabiox I.V.;Polvo Para Inyectable;Imipenem 573 Mg + Cilastatina Sodica 586 Mg;;Bajo Receta Archivada;Fuera de disposición;1 Frasco Ampolla Por 586 Mg Cilastatina / 573 Mg  Imipenem;668,8;0
110.362;55443;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;607068;Tranexal;Solucion Inyectable;Acido Tranexamico 100 Mg / Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 10 Ml;273,51;0
139.203;39028;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Dextrosa En Solucion De Cloruro De Sodio;Solucion Parenteral De Gran Volumen;Dextrosa Monohidratada 5 G / 100 Ml + Cloruro Sodico ,85 G / 100 Ml;;Bajo Receta;Fuera de disposición;Bolsa Por 500;57,96;1
124.076;42725;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;370560/1;Solucion Hipertonica De Cloruro De Sodio Al 20%;Inyectable Para Perfusion;Cloruro De Sodio 20 G / 100 Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 20 Ml;64,7;1
142.679;43583;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;3850981;Protamina 1000 Uh/Ml;Inyectable Para Perfusion;Sulfato De Protamina 10 Mg / Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 5 Ml;95,57;0
85.402;42609;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;---;Solucion Cardioplegica N?2;Inyectable Para Perfusion;Sodio Bicarbonato 2 G / 100 Ml;;Bajo Receta;Fuera de disposición;1 Frasco Por 50 Ml;3260,77;0
142.742;45005;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;4077851;Magnesio Rivero Solucion De Sulfato De Magnesio Al 50 %;Inyectable Para Perfusion;Sulfato De Magnesio 7H20 50 G / 100 Ml;;Bajo Receta;Fuera de disposición;100 Ampolla Por 5 Ml;48,53;1
85.872;45005;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;4077851;Magnesio Rivero Solucion De Sulfato De Magnesio Al 50 %;Inyectable Para Perfusion;Sulfato De Magnesio 7H20 50 G / 100 Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 10 Ml;293,8;0
88.630;42723;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;370552/1;Molibdeno Rivero;Inyectable Para Perfusion;Molibdato De Amonio Tetrahidrato 4,6 Mg / 100 Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 10 Ml;293,74;0
89.338;42992;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;----;Solucion Cardioplegica S.T.;Inyectable Para Perfusion;Cloruro De Calcio Dihidratado ,0176 G / 100 Ml + Cloruro De Magnesio Hexahidrato ,3253 G / 100 Ml + Cloruro De Potasio ,1192 G / 100 Ml + Cloruro De Sodio ,6435 G / 100 Ml;;Bajo Receta;Fuera de disposición;1 Bolsa Por 1000 Ml;3260,77;1
88.788;55850;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;07795325000356;6047711;Cotrelan 100;Polvo Liofilizado Para Inyectable;Colistina 100 Mg / Frasco Ampolla;;Bajo Receta Archivada;1831/12 Anexo;Frasco Ampolla Por 1 Unidad + 1 Ampolla Con Disolvente Por 2 Ml;331,52;1
95.257;52080;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;;Solucion Polielectrolitica Isotonica Rivero;Solucion Parenteral De Gran Volumen;Cloruro De Potasio ,037 G % + Cloruro De Sodio ,526 G % + Gluconato De Sodio ,502 G % + Cloruro De Magnesio 6H2O ,061 G % + Acetato De Sodio 3 H2O ,367 G %;;Bajo Receta;Fuera de disposición;12 Bolsa Por 500 Ml;174,59;1
163.846;52158;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;;Kantrilex;Solucion Inyectable;Triptofano ,4085 G / L + Histidina 27,9289 G / L + Histidina Clorhidrato 3,7733 G / L;;Bajo Receta;Fuera de disposición;Envase Por 1000 Ml (Bolsa);3260,77;1
98.824;52158;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;;Kantrilex;Solucion Inyectable;Triptofano ,4085 G / L + Histidina 27,9289 G / L + Histidina Clorhidrato 3,7733 G / L;;Bajo Receta;Fuera de disposición;Envase Por 500 Ml (Frasco);3260,77;1
101.757;42948;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;448359/1;Rivecrum;Polvo Liofilizado Para Inyectable;Bromuro De Vecuronio 10 Mg;;Bajo Receta;Fuera de disposición;1 Frasco Ampolla Por 10 Mg;562,04;0
102.992;52228;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;07795325000301;540513;Petezam;Polvo Para Inyectable;Tazobactam (Como Sal Sodica) ,5 G + Piperacilina (Como Piperacilina Sodica) 4 G;;Bajo Receta Archivada;1831/12 Anexo;1 Frasco Ampolla Por 4 G Piperacilina / 0.5 G Tazobactam;243,08;0
78.628;47489;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;;Mesotina;Inyectable Para Perfusion;Clorhidrato De Papaverina 60 Mg / 2 Ml;;Bajo Receta Archivada;Fuera de disposición;5 Ampolla Por 2 Ml;4446,76;1
139.936;38995;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Dextrosa En Agua;Solucion Parenteral De Gran Volumen;Dextrosa 10 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 1000;59,66;1
78.954;38995;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Dextrosa En Agua;Solucion Parenteral De Gran Volumen;Dextrosa 10 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 250;;1
191.385;38995;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Dextrosa En Agua;Solucion Parenteral De Gran Volumen;Dextrosa 10 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 250;37,23;1
78.956;38995;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Dextrosa En Agua;Solucion Parenteral De Gran Volumen;Dextrosa 10 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 100;42,99;0
139.937;38995;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Dextrosa En Agua;Solucion Parenteral De Gran Volumen;Dextrosa 10 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 500;46,99;0
82.638;38995;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Dextrosa En Agua;Solucion Parenteral De Gran Volumen;Dextrosa 10 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 500;67,06;1
80.301;42763;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;372194/1;Soluciones Concentradas Para Ser Diluidas;Inyectable Para Perfusion;Cloruro De Potasio 74,55 Mg / Ml;;Bajo Receta;Fuera de disposición;1 Ampolla Por 100 Ml El Envase Correcto Es Sachet De Pvc;102,48;1
191.840;39029;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Ringer Lactato;Solucion Parenteral De Gran Volumen;Lactato De Sodio ,31 G / 100 Ml + Cloruro Potasico ,03 G / 100 Ml + Cloruro Sodico ,6 G / 100 Ml + Cloruro Calcico ,02 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 1000;95,96;1
163.300;39029;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Ringer Lactato;Solucion Parenteral De Gran Volumen;Lactato De Sodio ,31 G / 100 Ml + Cloruro Potasico ,03 G / 100 Ml + Cloruro Sodico ,6 G / 100 Ml + Cloruro Calcico ,02 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 500;65,2;1
171.191;39029;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Ringer Lactato;Solucion Parenteral De Gran Volumen;Lactato De Sodio ,31 G / 100 Ml + Cloruro Potasico ,03 G / 100 Ml + Cloruro Sodico ,6 G / 100 Ml + Cloruro Calcico ,02 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 1000;93,82;1
171.190;39029;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion Ringer Lactato;Solucion Parenteral De Gran Volumen;Lactato De Sodio ,31 G / 100 Ml + Cloruro Potasico ,03 G / 100 Ml + Cloruro Sodico ,6 G / 100 Ml + Cloruro Calcico ,02 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 500;55,88;1
82.632;38995;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Dextrosa En Agua;Solucion Parenteral De Gran Volumen;Dextrosa 25 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 500;102,48;1
82.634;38995;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Dextrosa En Agua;Solucion Parenteral De Gran Volumen;Dextrosa 50 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 500;149,04;1
82.636;38995;30500883428;P.L. Rivero Y Compañia Sociedad Anonima;;-----;Solucion De Dextrosa En Agua;Solucion Parenteral De Gran Volumen;Dextrosa 70 G / 100 Ml;;Bajo Receta;Fuera de disposición;Frasco Por 1000;247,16;1
